record_id,farmer_id,county,sub_county,farm_area_ha,crop_primary,crop_secondary,rain_mm_gs,eo_ndvi_gs,irrigated,soil_quality_index,input_cost_kes,sales_kes,yield_t_ha,mpesa_txn_count_90d,mpesa_inflow_kes_90d,prior_default,processor_contract,insured,agritech_score,gov_subsidy,loan_amount_kes,tenor_months,interest_rate_pct,climate_risk_index,risk_score_internal,default_or_claim,split
rec_0001895,farmer_0880219,Kirinyaga,,1.481,sorghum,,667.5,0.945,True,0.896,85568.0,108334.0,2.147,58,129288.0,False,True,False,0.622,False,10000,3,13.53,0.163,0.191,False,train
rec_0001896,farmer_1860304,Garissa,,0.421,sugarcane,,890.4,0.407,False,0.683,32130.0,84434.0,47.171,91,115272.0,False,True,True,0.606,True,71714.0,18,17.8,0.91,0.6,False,train
rec_0001897,farmer_0119712,Turkana,,1.601,tea,beans,905.5,0.884,False,0.451,32143.0,353219.0,3.0,74,261320.0,False,True,False,0.566,False,144858.0,3,13.15,0.094,0.131,False,train
rec_0001898,farmer_1152884,Murang'a,,0.587,maize,maize,625.6,0.416,False,0.545,32137.0,49285.0,2.607,43,111237.0,False,False,True,0.599,False,12997.0,6,15.63,0.827,0.532,False,train
rec_0001899,farmer_0981656,Trans Nzoia,,0.964,dairy-fodder,,1316.4,0.677,False,0.705,42045.0,321743.0,15.494,55,156472.0,False,False,False,0.703,True,227794.0,24,21.47,0.212,0.423,False,train
rec_0001900,farmer_0724322,Garissa,,1.294,rice,,842.0,0.501,False,0.556,62558.0,201293.0,3.699,59,199652.0,False,True,False,0.576,True,105716.0,6,16.06,0.91,0.35,False,train
rec_0001901,farmer_0661226,Kericho,,2.136,maize,beans,1261.1,0.581,False,0.815,80073.0,277548.0,3.834,87,93659.0,False,False,True,0.703,False,86889.0,6,15.85,0.62,0.259,False,train
rec_0001902,farmer_1923698,Kiambu,,1.572,tea,potato,811.8,0.299,False,0.572,64656.0,266369.0,1.864,63,114838.0,False,False,False,0.451,False,89437.0,18,21.01,0.947,0.551,False,train
rec_0001903,farmer_0662565,Nyamira,,1.938,maize,,681.9,0.37,False,0.577,63858.0,139665.0,2.057,52,129407.0,False,True,False,0.604,False,10000,6,21.1,0.966,0.35,False,train
rec_0001904,farmer_0762436,Kitui,,2.502,tea,,779.4,0.925,True,0.563,101504.0,580920.0,2.86,41,160423.0,False,False,False,0.586,False,225557.0,6,17.51,0.052,0.136,False,train
rec_0001905,farmer_0639546,Kakamega,,1.872,wheat,coffee,782.4,0.21,True,0.433,67934.0,162985.0,2.206,43,150931.0,False,False,True,0.559,False,10000,12,12.12,0.958,0.46,False,train
rec_0001906,farmer_0980999,Kiambu,,4.145,maize,,671.3,0.369,True,0.382,139746.0,307741.0,2.221,59,22794.0,False,False,False,0.585,False,195126.0,18,13.85,0.947,0.334,False,train
rec_0001907,farmer_0742427,Kirinyaga,,2.894,millet,,645.4,0.743,False,0.604,89158.0,125607.0,1.61,42,164853.0,False,False,False,0.739,False,30436.0,18,13.75,0.163,0.234,False,train
rec_0001908,farmer_0323975,Machakos,,2.166,maize,,771.8,0.644,False,0.469,86435.0,241822.0,3.477,23,300065.0,True,False,False,0.524,False,60148.0,24,14.3,0.323,0.587,True,train
rec_0001909,farmer_0089634,Murang'a,,0.394,beans,tea,639.1,0.347,False,0.629,23834.0,25460.0,1.169,16,0,False,False,False,0.729,False,56323.0,6,19.11,0.827,0.577,False,train
rec_0001910,farmer_1486421,Bomet,,1.455,millet,,1405.2,0.676,False,0.452,31440.0,75973.0,1.648,31,118885.0,False,False,False,0.522,True,128158.0,9,11.62,0.28,0.303,False,train
rec_0001911,farmer_0501753,Kericho,,3.985,maize,sorghum,1100.3,0.499,True,0.664,143243.0,588823.0,3.817,38,163990.0,False,False,False,0.446,False,271292.0,18,18.31,0.62,0.273,False,train
rec_0001912,farmer_1261880,Kiambu,,5.861,maize,,597.7,0.332,False,0.543,189098.0,594337.0,2.636,34,199764.0,False,True,False,0.678,False,232553.0,12,24.97,0.947,0.203,False,test
rec_0001913,farmer_1646210,Kakamega,,2.465,potato,maize,946.0,0.372,False,0.464,73350.0,1237534.0,18.125,62,99794.0,False,True,False,0.765,False,495755.0,6,24.96,0.958,0.127,False,train
rec_0001914,farmer_1564991,Nandi,,0.383,millet,,886.7,0.385,False,0.492,41693.0,15135.0,1.246,71,118097.0,False,True,False,0.66,True,29992.0,18,15.72,0.714,0.6,False,test
rec_0001915,farmer_1540896,Siaya,,0.959,sorghum,maize,585.0,0.428,True,0.707,53010.0,45780.0,1.513,62,53645.0,False,False,False,0.426,False,63457.0,12,23.56,0.689,0.591,False,train
rec_0001916,farmer_0838874,Marsabit,,0.965,maize,beans,1163.6,0.721,False,0.505,46045.0,116632.0,4.0,33,56602.0,False,True,False,0.69,False,78790.0,12,20.58,0.018,0.306,False,train
rec_0001917,farmer_0962360,Migori,,2.424,coffee,,882.1,0.786,False,0.591,79925.0,376421.0,1.745,41,17327.0,False,False,False,0.898,False,156746.0,24,25.35,0.263,0.26,False,train
rec_0001918,farmer_1176438,Kisii,,2.949,coffee,maize,871.5,0.672,False,0.736,101860.0,476258.0,1.725,100,54957.0,False,False,False,0.472,False,168586.0,3,19.74,0.307,0.185,False,test
rec_0001919,farmer_1068233,Lamu,,3.655,maize,,1356.0,0.622,False,0.463,126681.0,523111.0,3.682,43,212672.0,False,True,True,0.801,False,261506.0,12,20.43,0.314,0.141,False,train
rec_0001920,farmer_1270960,Busia,,1.856,maize,maize,552.8,0.384,False,0.459,70409.0,207492.0,2.889,35,131563.0,False,True,True,0.668,False,196063.0,12,16.99,0.693,0.33,False,train
rec_0001921,farmer_1113681,Murang'a,,0.287,dairy-fodder,,825.2,0.529,True,0.256,5614.0,104625.0,13.804,64,47950.0,False,True,False,0.552,False,77383.0,12,18.48,0.827,0.531,False,train
rec_0001922,farmer_1387477,Homa Bay,,2.141,coffee,,574.6,0.579,True,0.595,81464.0,263145.0,1.32,45,119200.0,False,True,True,0.65,True,117095.0,24,14.92,0.513,0.315,False,train
rec_0001923,farmer_1369443,Makueni,,0.931,wheat,tea,1104.9,0.624,False,0.826,29505.0,130318.0,3.281,49,138711.0,False,False,False,0.419,False,94085.0,3,8.0,0.654,0.361,False,train
rec_0001924,farmer_0782884,Bomet,,1.876,sugarcane,,1375.6,0.653,False,0.69,70968.0,626570.0,74.913,61,77360.0,False,False,False,0.763,True,290289.0,24,19.39,0.28,0.27,False,train
rec_0001925,farmer_0169235,Nandi,,0.813,maize,,575.2,0.619,True,0.577,25358.0,48364.0,1.959,47,101383.0,False,False,False,0.633,False,41768.0,3,16.29,0.714,0.4,False,train
rec_0001926,farmer_1656170,Laikipia,,3.604,horticulture,coffee,1368.9,0.427,False,0.554,151928.0,4004760.0,17.083,84,146191.0,False,False,False,0.645,False,1410556.0,6,10.69,0.82,0.008,False,train
rec_0001927,farmer_0055510,Baringo,,1.393,potato,,1326.9,0.779,True,0.537,64407.0,859846.0,24.156,45,232649.0,False,True,False,0.537,True,301079.0,24,17.99,0.155,0.213,False,train
rec_0001928,farmer_0830235,Siaya,,1.448,sugarcane,maize,626.1,0.51,False,0.653,30613.0,292843.0,58.497,43,61752.0,False,False,False,0.481,False,154592.0,9,20.64,0.689,0.376,False,train
rec_0001929,farmer_0723005,Bomet,,0.736,tea,,831.4,0.687,True,0.71,41881.0,127746.0,2.488,41,70948.0,False,True,False,0.568,False,115389.0,6,13.74,0.28,0.316,False,train
rec_0001930,farmer_1846231,Nyeri,,3.594,maize,coffee,1180.8,0.699,False,0.674,137123.0,437218.0,3.693,44,148891.0,False,False,False,0.509,False,232471.0,12,18.51,0.26,0.211,False,train
rec_0001931,farmer_0074494,Migori,,2.076,maize,,1356.4,0.835,True,0.521,80270.0,289843.0,4.0,19,242511.0,False,False,False,0.596,False,110536.0,3,12.48,0.263,0.182,False,test
rec_0001932,farmer_0065551,Bomet,,0.819,sugarcane,,1237.7,0.538,False,0.485,12425.0,245929.0,75.976,39,115424.0,False,True,True,0.614,False,65652.0,9,8.22,0.28,0.274,False,train
rec_0001933,farmer_1585454,Homa Bay,,1.957,maize,,658.8,0.477,False,0.642,74106.0,172214.0,2.893,47,25462.0,False,True,True,0.483,True,61428.0,12,28.0,0.513,0.379,False,train
rec_0001934,farmer_0648059,Samburu,,0.419,dairy-fodder,,1214.1,0.639,False,0.657,2765.0,158586.0,15.166,95,168156.0,False,False,False,0.46,False,10000,3,15.79,0.415,0.419,False,train
rec_0001935,farmer_0024817,Uasin Gishu,,1.366,sorghum,,1276.6,0.488,True,0.564,52647.0,100160.0,2.418,31,44807.0,False,True,False,0.679,False,124237.0,9,18.1,0.781,0.357,False,train
rec_0001936,farmer_1573176,Siaya,,0.621,rice,,731.1,0.392,False,0.466,38883.0,77745.0,3.046,75,122764.0,False,True,True,0.651,False,119382.0,12,13.05,0.689,0.475,False,train
rec_0001937,farmer_1355347,Trans Nzoia,,1.561,potato,wheat,1140.4,0.738,False,0.577,53123.0,997078.0,23.181,51,127012.0,False,True,True,0.622,False,393112.0,18,23.11,0.212,0.162,False,train
rec_0001938,farmer_1604686,Nyandarua,,1.379,beans,beans,1119.8,0.788,True,0.658,60278.0,144240.0,1.656,10,106211.0,False,False,False,0.668,False,89504.0,9,18.2,0.365,0.307,False,train
rec_0001939,farmer_1123693,Mandera,,1.42,beans,,1039.9,0.871,False,0.488,45397.0,162790.0,1.8,62,0,False,False,False,0.549,False,62337.0,18,23.46,0.234,0.358,False,train
rec_0001940,farmer_1995496,Bungoma,,1.081,millet,maize,1039.3,0.566,False,0.703,46754.0,56724.0,1.832,63,104490.0,False,False,False,0.675,False,10000,6,21.57,0.753,0.434,False,train
rec_0001941,farmer_0157219,Nyeri,,2.378,maize,,1361.3,0.645,False,0.429,85058.0,330961.0,3.974,64,217708.0,False,False,True,0.694,False,142384.0,6,20.51,0.26,0.217,False,train
rec_0001942,farmer_1749378,Nandi,,0.238,maize,wheat,677.7,0.588,False,0.512,14781.0,23020.0,2.945,23,106428.0,False,True,False,0.542,False,10000,9,19.62,0.714,0.532,False,train
rec_0001943,farmer_0676088,Kiambu,,2.437,rice,,965.2,0.379,False,0.627,82587.0,359451.0,3.114,64,114962.0,False,True,True,0.629,False,100648.0,9,24.88,0.947,0.305,False,train
rec_0001944,farmer_0336774,Mandera,,0.263,sorghum,tea,958.4,0.702,True,0.647,20970.0,16287.0,2.135,60,74454.0,False,True,False,0.662,False,10000,9,14.29,0.234,0.408,False,train
rec_0001945,farmer_1364470,Meru,,1.062,tea,,984.3,0.639,False,0.596,26440.0,236214.0,2.425,72,0,False,False,False,0.537,False,147031.0,12,21.78,0.49,0.4,False,test
rec_0001946,farmer_1402959,Kiambu,,2.111,maize,horticulture,445.3,0.31,False,0.37,68182.0,175390.0,2.498,77,61747.0,False,False,True,0.419,False,24649.0,18,21.61,0.947,0.526,False,train
rec_0001947,farmer_0970755,Nandi,,0.234,sugarcane,,608.3,0.451,False,0.754,5712.0,64288.0,65.284,55,158181.0,False,False,True,0.456,False,10000,6,15.46,0.714,0.584,False,test
rec_0001948,farmer_1379216,Nandi,,0.676,millet,,678.1,0.365,False,0.363,7033.0,29098.0,1.262,72,171604.0,True,False,False,0.496,True,17442.0,12,17.65,0.714,0.766,True,train
rec_0001949,farmer_0872888,Bomet,,0.767,rice,,1169.3,0.634,True,0.749,32777.0,145583.0,3.724,44,158336.0,False,False,False,0.662,False,27056.0,9,14.48,0.28,0.373,False,train
rec_0001950,farmer_1378148,Embu,,1.132,rice,,650.4,0.579,False,0.572,47922.0,196382.0,3.384,5,66354.0,False,True,False,0.775,False,144479.0,9,15.68,0.567,0.293,False,train
rec_0001951,farmer_0034487,Kajiado,,1.262,potato,,1640.4,0.426,False,0.678,39664.0,661499.0,23.383,20,115689.0,False,False,True,0.539,False,176540.0,12,18.79,0.736,0.345,False,train
rec_0001952,farmer_1888651,Makueni,,1.29,sugarcane,,992.5,0.472,False,0.662,33496.0,384389.0,66.444,33,114824.0,False,False,True,0.441,False,135616.0,9,11.66,0.654,0.347,False,train
rec_0001953,farmer_0422522,Machakos,,1.502,maize,maize,669.7,0.532,False,0.46,30778.0,148794.0,3.203,74,5932.0,False,False,True,0.45,False,109551.0,12,18.27,0.323,0.379,False,train
rec_0001954,farmer_1945021,Bomet,,1.157,dairy-fodder,,1118.1,0.683,False,0.629,56125.0,428237.0,15.948,57,366671.0,False,False,False,0.597,False,139115.0,3,11.35,0.28,0.235,False,train
rec_0001955,farmer_1611642,Tana River,,3.226,rice,,1171.8,0.649,False,0.364,120776.0,588972.0,3.972,71,40565.0,True,False,False,0.443,False,244453.0,9,19.54,0.129,0.365,False,train
rec_0001956,farmer_1651928,Meru,,1.648,rice,,631.3,0.572,True,0.658,31582.0,316434.0,4.06,30,99160.0,False,False,True,0.351,False,146365.0,24,15.97,0.49,0.421,False,train
rec_0001957,farmer_0871154,Kilifi,,2.542,potato,,945.3,0.457,False,0.411,81755.0,1201983.0,18.531,72,184426.0,False,False,False,0.594,False,431660.0,12,15.52,0.634,0.151,False,test
rec_0001958,farmer_1163299,Busia,,1.077,millet,,644.5,0.416,False,0.406,15867.0,47318.0,1.518,15,99082.0,False,False,False,0.633,False,21902.0,9,20.94,0.693,0.464,False,train
rec_0001959,farmer_0113510,Turkana,,2.335,coffee,maize,1283.3,0.691,False,0.527,79905.0,403480.0,1.983,70,47509.0,False,False,False,0.699,True,195843.0,12,20.59,0.094,0.214,False,train
rec_0001960,farmer_1749941,Bomet,,0.716,horticulture,,1000.1,0.663,False,0.568,6602.0,891611.0,18.669,56,116081.0,False,False,False,0.598,False,338598.0,24,18.13,0.28,0.31,False,train
rec_0001961,farmer_1101642,Trans Nzoia,,3.612,maize,potato,1487.9,0.712,False,0.488,120182.0,524869.0,4.0,56,90377.0,False,False,False,0.66,True,227212.0,12,17.19,0.212,0.16,False,train
rec_0001962,farmer_0221807,Homa Bay,,1.941,sugarcane,,679.4,0.581,False,0.646,69813.0,480206.0,56.491,45,68600.0,False,False,False,0.607,False,155373.0,6,16.7,0.513,0.237,False,test
rec_0001963,farmer_0238268,Lamu,,1.81,sugarcane,,1086.9,0.706,True,0.672,54558.0,507522.0,71.901,41,145234.0,False,True,True,0.692,True,152221.0,6,11.9,0.314,0.139,False,train
rec_0001964,farmer_1325584,Vihiga,,1.481,millet,,534.2,0.401,False,0.567,40081.0,48918.0,1.143,61,116830.0,True,False,True,0.589,False,10000,3,16.66,0.855,0.62,True,train
rec_0001965,farmer_1717642,Kericho,,4.265,potato,,1183.8,0.645,False,0.572,166849.0,2924457.0,24.974,56,27069.0,False,True,True,0.365,True,1059174.0,12,19.88,0.62,0.023,False,train
rec_0001966,farmer_1311679,Kericho,,2.559,wheat,sorghum,1254.9,0.496,False,0.547,80865.0,285913.0,3.211,54,137650.0,False,False,False,0.488,False,111655.0,6,20.21,0.62,0.296,False,train
rec_0001967,farmer_0841592,Trans Nzoia,,4.241,coffee,,1656.4,0.83,False,0.612,167723.0,758964.0,2.0,43,106745.0,False,False,False,0.628,False,292893.0,18,21.44,0.212,0.156,False,train
rec_0001968,farmer_0616454,Meru,,1.203,horticulture,maize,1028.5,0.513,True,0.662,49345.0,1435000.0,15.334,70,6898.0,False,False,True,0.869,False,515856.0,6,13.38,0.49,0.112,False,train
rec_0001969,farmer_0619562,Nyeri,,4.81,beans,wheat,1223.4,0.655,False,0.559,165760.0,384178.0,1.503,34,96659.0,False,True,False,0.884,False,138568.0,12,25.48,0.26,0.142,False,train
rec_0001970,farmer_1709432,Bungoma,,3.042,maize,,604.6,0.631,False,0.615,109493.0,313439.0,3.004,25,77177.0,False,False,True,0.598,False,80455.0,12,14.75,0.753,0.262,False,train
rec_0001971,farmer_0716100,Baringo,,2.133,tea,maize,1293.4,0.847,False,0.565,84684.0,546493.0,2.844,58,150410.0,False,True,False,0.69,False,207883.0,3,13.99,0.155,0.107,False,train
rec_0001972,farmer_1258575,Tana River,,8.756,millet,maize,1011.9,0.617,False,0.547,306382.0,481747.0,1.597,70,194463.0,False,True,False,0.618,False,242273.0,3,14.36,0.129,0.096,False,train
rec_0001973,farmer_1002214,Nyeri,,3.39,maize,,1002.5,0.718,False,0.558,114245.0,360024.0,3.547,27,44934.0,False,False,False,0.337,False,87487.0,12,18.29,0.26,0.238,False,train
rec_0001974,farmer_1802927,Kisii,,2.044,millet,,586.4,0.546,True,0.487,67552.0,67514.0,1.136,60,88700.0,False,True,True,0.535,False,83900.0,12,18.84,0.307,0.304,False,train
rec_0001975,farmer_0705261,Mombasa,,1.535,coffee,,1326.0,0.752,False,0.605,37739.0,245862.0,1.86,31,76940.0,False,True,False,0.676,True,85763.0,24,23.49,0.12,0.298,False,test
rec_0001976,farmer_0970206,Meru,,2.136,maize,,874.0,0.544,False,0.604,86178.0,220006.0,3.217,57,8441.0,False,True,True,0.531,True,127961.0,24,16.99,0.49,0.366,False,train
rec_0001977,farmer_0605443,Nakuru,,2.337,horticulture,,707.1,0.339,True,0.503,69737.0,1789482.0,12.065,30,135025.0,False,False,False,0.293,False,643679.0,18,20.78,0.949,0.178,False,train
rec_0001978,farmer_0226507,Lamu,,1.489,maize,,1156.1,0.64,False,0.636,39199.0,204800.0,3.919,32,169995.0,False,True,False,0.707,False,103778.0,12,19.1,0.314,0.257,False,train
rec_0001979,farmer_1131365,Uasin Gishu,,1.025,maize,potato,1231.6,0.301,False,0.502,38522.0,97233.0,2.889,37,113166.0,False,True,False,0.547,False,30614.0,3,15.41,0.781,0.404,False,train
rec_0001980,farmer_1328540,Vihiga,,1.048,wheat,dairy-fodder,343.1,0.424,True,0.448,38149.0,102798.0,2.617,61,15973.0,False,False,False,0.541,False,44873.0,9,16.82,0.855,0.488,False,train
rec_0001981,farmer_1330667,Kiambu,,2.786,rice,wheat,868.8,0.272,False,0.551,106619.0,286838.0,2.37,68,9232.0,True,True,False,0.39,False,127948.0,12,15.83,0.947,0.583,False,train
rec_0001982,farmer_0234714,Makueni,,3.926,maize,beans,942.5,0.514,False,0.76,145787.0,414139.0,3.302,37,0,False,False,False,0.699,False,231070.0,3,17.47,0.654,0.192,False,train
rec_0001983,farmer_0654057,Isiolo,,1.078,beans,,498.6,0.756,False,0.717,27458.0,94470.0,1.388,97,0,False,True,True,0.687,False,119998.0,3,15.64,0.33,0.23,False,train
rec_0001984,farmer_0696830,Baringo,,1.897,maize,coffee,1496.3,0.748,False,0.599,67090.0,268479.0,3.625,68,39583.0,False,True,False,0.582,False,87481.0,24,17.39,0.155,0.279,False,train
rec_0001985,farmer_1689013,Baringo,,1.088,maize,,925.0,0.633,False,0.534,27152.0,130689.0,3.171,18,174500.0,False,False,False,0.374,False,93990.0,12,19.08,0.155,0.41,True,train
rec_0001986,farmer_1486219,Machakos,,1.377,maize,sugarcane,767.1,0.607,False,0.776,58289.0,193828.0,3.517,38,204154.0,False,True,True,0.551,False,78709.0,9,16.56,0.323,0.29,False,train
rec_0001987,farmer_1085001,Kisumu,,0.651,wheat,,805.1,0.675,False,0.675,3083.0,65912.0,2.936,67,94401.0,False,True,True,0.518,False,10000,9,20.96,0.467,0.39,False,train
rec_0001988,farmer_0358765,Kisumu,,1.048,horticulture,,682.0,0.47,False,0.546,47305.0,936677.0,14.349,68,305820.0,False,False,False,0.325,False,406543.0,24,19.46,0.467,0.406,False,train
rec_0001989,farmer_0151040,Nakuru,,1.408,maize,maize,573.4,0.267,False,0.666,55939.0,130118.0,2.639,15,216097.0,False,False,False,0.552,False,79895.0,3,24.32,0.949,0.491,False,train
rec_0001990,farmer_1282032,Kericho,,1.788,wheat,horticulture,1275.1,0.513,False,0.503,65032.0,178561.0,3.065,20,102925.0,False,False,True,0.553,False,87772.0,9,25.65,0.62,0.401,True,test
rec_0001991,farmer_1778264,Laikipia,,1.858,rice,tea,1501.8,0.345,False,0.371,64755.0,318719.0,4.014,0,139150.0,False,True,True,0.609,True,154926.0,3,16.81,0.82,0.275,False,train
rec_0001992,farmer_0497304,Bungoma,,2.043,wheat,,792.4,0.466,False,0.593,70268.0,242581.0,2.767,29,99159.0,False,False,False,0.394,False,88261.0,3,19.77,0.753,0.351,False,train
rec_0001993,farmer_0257214,Turkana,,1.029,wheat,sorghum,857.4,0.688,False,0.711,35731.0,114021.0,3.157,65,91968.0,False,True,False,0.692,False,23516.0,12,17.19,0.094,0.289,False,train
rec_0001994,farmer_1487531,Meru,,0.83,potato,,929.8,0.527,False,0.533,43739.0,352602.0,19.37,27,207075.0,True,False,False,0.427,False,128090.0,9,21.75,0.49,0.669,False,train
rec_0001995,farmer_1851902,Kilifi,,3.805,sorghum,,753.6,0.577,False,0.508,152241.0,229826.0,1.706,34,99939.0,False,False,False,0.563,False,131356.0,24,9.53,0.634,0.33,False,train
rec_0001996,farmer_0194330,West Pokot,,1.841,potato,,669.8,0.327,True,0.39,69217.0,850470.0,17.261,66,95721.0,False,False,True,0.815,False,308549.0,6,17.69,0.895,0.225,False,train
rec_0001997,farmer_0619188,Kilifi,,3.388,sugarcane,,892.3,0.41,True,0.384,138978.0,782593.0,63.07,32,181052.0,True,False,True,0.64,False,317279.0,12,21.62,0.634,0.424,False,test
rec_0001998,farmer_0045230,Turkana,,1.44,coffee,,977.1,0.818,False,0.507,44126.0,222767.0,1.781,45,28628.0,False,True,False,0.84,False,102367.0,6,25.17,0.094,0.188,False,train
rec_0001999,farmer_0929240,Bungoma,,1.199,wheat,wheat,1022.8,0.401,False,0.391,25725.0,98084.0,2.441,0,261792.0,False,False,False,0.633,True,41267.0,6,22.74,0.753,0.441,False,train
rec_0002000,farmer_1299023,Kwale,,1.226,maize,,1082.1,0.611,True,0.615,37222.0,123333.0,3.356,8,179359.0,False,True,False,0.475,False,83023.0,3,16.9,0.136,0.266,False,train
rec_0002001,farmer_0531027,West Pokot,,1.538,millet,,1008.0,0.411,False,0.484,52748.0,54008.0,1.283,54,138632.0,False,False,False,0.463,False,101410.0,3,13.47,0.895,0.414,False,train
rec_0002002,farmer_0080303,Nyeri,,4.397,maize,maize,808.3,0.681,False,0.498,141275.0,486042.0,3.642,54,91076.0,False,True,False,0.443,False,214910.0,3,24.61,0.26,0.134,False,test
rec_0002003,farmer_1345839,Trans Nzoia,,2.343,beans,,1368.0,0.566,False,0.45,63440.0,254294.0,1.8,63,110200.0,False,True,True,0.754,False,75661.0,9,16.89,0.212,0.182,False,train
rec_0002004,farmer_0777404,Kwale,,2.915,maize,maize,965.7,0.646,True,0.66,101545.0,376515.0,3.911,44,119172.0,False,True,False,0.506,False,126815.0,12,16.1,0.136,0.182,False,test
rec_0002005,farmer_0631128,Nyeri,,1.987,dairy-fodder,,1251.2,0.704,False,0.467,58929.0,975677.0,17.843,53,13279.0,True,True,False,0.695,False,423207.0,12,10.54,0.26,0.211,False,train
rec_0002006,farmer_1329855,West Pokot,,1.204,coffee,,1142.7,0.424,False,0.62,38853.0,174676.0,1.782,69,128195.0,False,True,False,0.432,False,56987.0,3,19.74,0.895,0.385,False,train
rec_0002007,farmer_1251510,Isiolo,,1.24,dairy-fodder,,576.1,0.653,True,0.661,48277.0,346198.0,12.515,37,146509.0,False,False,False,0.686,False,119926.0,3,25.24,0.33,0.285,False,train
rec_0002008,farmer_1075227,Kericho,,2.176,coffee,,1368.9,0.502,False,0.621,56258.0,336858.0,1.606,39,115106.0,False,True,False,0.527,False,226249.0,6,23.07,0.62,0.248,False,train
rec_0002009,farmer_0782209,Makueni,,4.898,tea,,1288.8,0.371,False,0.489,173037.0,777220.0,2.122,73,158190.0,False,False,False,0.5,False,264993.0,9,16.31,0.654,0.189,False,train
rec_0002010,farmer_0377564,Embu,,1.488,maize,,569.0,0.552,False,0.327,77136.0,128963.0,2.462,72,137071.0,True,False,True,0.615,False,32514.0,9,21.08,0.567,0.63,False,train
rec_0002011,farmer_1763245,Marsabit,,1.124,sugarcane,potato,955.5,0.757,True,0.771,43028.0,274816.0,71.041,57,208960.0,False,False,False,0.437,False,180823.0,9,13.14,0.018,0.289,False,test
rec_0002012,farmer_1539696,Elgeyo-Marakwet,,1.684,maize,,533.4,0.518,False,0.519,63295.0,161127.0,2.894,29,0,False,False,False,0.522,False,169238.0,3,20.44,0.467,0.34,False,train
rec_0002013,farmer_0901943,Nyamira,,1.677,horticulture,,816.5,0.409,False,0.641,35915.0,1711162.0,15.019,38,98841.0,False,False,False,0.453,False,613304.0,18,22.78,0.966,0.186,False,train
rec_0002014,farmer_0461344,Kisumu,,0.394,sugarcane,,1100.6,0.688,False,0.361,2337.0,91958.0,63.639,37,79960.0,False,False,False,0.568,False,71364.0,18,19.22,0.467,0.538,False,train
rec_0002015,farmer_1363673,Samburu,,0.388,potato,,1302.3,0.684,True,0.587,1393.0,198030.0,22.577,45,117499.0,False,True,False,0.692,False,70604.0,6,16.89,0.415,0.329,False,train
rec_0002016,farmer_1861571,Meru,,2.731,potato,maize,1240.3,0.578,False,0.666,82625.0,1225219.0,20.627,54,70340.0,False,False,False,0.7,True,463439.0,18,23.22,0.49,0.148,False,train
rec_0002017,farmer_0781440,Siaya,,0.847,maize,,731.3,0.397,False,0.246,21105.0,97432.0,2.92,61,0,False,True,False,0.433,False,32189.0,6,12.73,0.689,0.412,False,train
rec_0002018,farmer_1106413,Bungoma,,1.721,potato,,927.0,0.278,False,0.569,78632.0,794851.0,18.167,74,262544.0,False,False,False,0.488,False,303151.0,24,17.45,0.753,0.421,False,train
rec_0002019,farmer_1680332,Nyandarua,,1.593,sugarcane,horticulture,1220.4,0.588,True,0.431,54799.0,449703.0,67.69,53,133779.0,False,True,False,0.644,False,158481.0,24,15.82,0.365,0.292,False,train
rec_0002020,farmer_1513388,Murang'a,,0.393,potato,,739.3,0.327,False,0.559,545.0,120069.0,12.927,20,90522.0,False,True,False,0.393,False,119069.0,24,19.02,0.827,0.665,True,train
rec_0002021,farmer_1198530,Busia,,1.649,potato,dairy-fodder,473.0,0.589,False,0.582,74230.0,598811.0,16.222,41,199388.0,True,False,False,0.394,False,247050.0,24,21.11,0.693,0.647,False,train
rec_0002022,farmer_1872586,Kiambu,,1.465,potato,,628.1,0.354,False,0.477,36736.0,561970.0,14.448,28,121010.0,False,False,False,0.696,True,249790.0,9,11.08,0.947,0.296,False,train
rec_0002023,farmer_1876630,Taita-Taveta,,0.945,horticulture,potato,1022.6,0.609,False,0.627,43488.0,956980.0,16.326,44,259053.0,False,False,False,0.698,False,381111.0,3,16.34,0.246,0.174,False,test
rec_0002024,farmer_0570071,Makueni,,2.019,maize,,922.4,0.531,True,0.624,61898.0,199448.0,3.094,50,109200.0,False,False,False,0.615,False,74221.0,18,20.66,0.654,0.396,True,train
rec_0002025,farmer_0206523,Homa Bay,,2.227,horticulture,,632.3,0.618,False,0.436,68217.0,2344313.0,16.074,82,81251.0,False,True,False,0.757,True,850623.0,3,22.06,0.513,0.028,False,train
rec_0002026,farmer_0579365,Homa Bay,,1.458,coffee,,714.7,0.658,False,0.449,34661.0,222557.0,1.51,39,191554.0,False,True,False,0.596,False,51522.0,24,9.62,0.513,0.316,False,train
rec_0002027,farmer_0762967,West Pokot,,4.202,sugarcane,,987.1,0.49,True,0.574,161993.0,918522.0,60.922,56,253400.0,False,False,True,0.468,False,373440.0,6,18.32,0.895,0.177,False,train
rec_0002028,farmer_1810728,Uasin Gishu,,1.602,sorghum,beans,1050.8,0.496,True,0.477,58751.0,104836.0,1.841,52,153439.0,False,True,False,0.573,False,10000,12,25.42,0.781,0.408,False,train
rec_0002029,farmer_1705652,Tharaka-Nithi,,1.049,millet,,650.9,0.725,False,0.53,51706.0,47806.0,1.441,39,35896.0,False,False,False,0.604,False,31857.0,24,12.45,0.193,0.449,False,train
